date,courier_id,work_hours,deliveries,bmi,avg_hr,steps
2024-01-12,C_12,7.5,117,24.6,86.1,22591
2024-01-13,C_12,7.2,119,24.2,79.3,27456
2024-01-14,C_12,10.5,113,20.1,83.6,27996
2024-01-15,C_12,7.3,98,23.9,91.4,20060
2024-01-16,C_12,7.6,106,26.7,82.1,18333
2024-01-17,C_12,7.1,88,21.8,75.6,16602
2024-01-18,C_12,9.5,84,22.8,86.2,23420
2024-01-19,C_12,9.3,84,20.2,76.8,28472
2024-01-20,C_12,10.9,104,27.8,99.2,27714
2024-01-21,C_12,10.5,105,20.5,81.7,27409
2024-01-22,C_12,8.6,98,27.2,97.3,17196
2024-01-23,C_12,8.5,109,22.5,76.8,26091
2024-01-24,C_12,8.2,115,24.7,75.7,15110
2024-01-25,C_12,7.6,127,25.4,88.5,24436
2024-01-26,C_12,7.6,127,21.1,93.4,21023
2024-01-27,C_12,7.5,95,23.6,87.0,19159
2024-01-28,C_12,7.5,86,22.6,76.9,25877
2024-01-29,C_12,8.0,97,20.5,71.1,26993
2024-01-30,C_12,8.2,100,26.7,88.5,18867
2024-01-31,C_12,10.8,110,20.4,73.9,24569
2024-02-01,C_12,9.3,80,25.2,80.3,22641
2024-02-02,C_12,11.0,82,22.5,90.3,20004
2024-02-03,C_12,8.5,110,21.5,72.9,24963
2024-02-04,C_12,8.8,104,25.3,73.8,28796
2024-02-05,C_12,8.3,87,24.6,71.8,23204
2024-02-06,C_12,7.7,80,22.5,99.9,22077
2024-02-07,C_12,7.6,86,24.1,81.6,28464
2024-02-08,C_12,10.8,86,22.0,97.2,27526
2024-02-09,C_12,10.9,87,26.9,78.8,18261
2024-02-10,C_12,7.2,98,22.5,92.6,15662
2024-02-11,C_12,7.6,96,22.0,76.6,28397
2024-02-12,C_12,8.7,90,26.0,84.9,26284
2024-02-13,C_12,7.7,126,20.1,94.7,23885
2024-02-14,C_12,8.5,120,22.1,94.5,18390
2024-02-15,C_12,7.5,128,23.0,93.8,24373
2024-02-16,C_12,8.8,90,27.1,94.7,18018
2024-02-17,C_12,8.1,117,27.6,76.3,24696
2024-02-18,C_12,8.4,120,25.7,84.5,16902
2024-02-19,C_12,7.4,129,23.9,84.5,19171
2024-02-20,C_12,8.7,81,25.1,96.7,15328
2024-02-21,C_12,10.9,83,23.3,78.9,24631
2024-02-22,C_12,8.3,129,22.4,97.9,28540
2024-02-23,C_12,10.5,107,27.6,83.5,21295
2024-02-24,C_12,10.4,112,20.9,90.1,18846
2024-02-25,C_12,10.8,90,22.8,78.1,27359
2024-02-26,C_12,10.2,82,27.2,82.3,15224
2024-02-27,C_12,9.6,119,25.8,91.3,17520
2024-02-28,C_12,10.4,84,20.2,85.4,23064
2024-02-29,C_12,7.3,100,20.2,97.9,18714
2024-03-01,C_12,8.9,101,24.1,92.1,17407
2024-03-02,C_12,11.0,116,23.9,86.9,21683
2024-03-03,C_12,10.1,90,23.5,96.6,15810
2024-03-04,C_12,10.8,123,22.4,90.0,21752
2024-03-05,C_12,10.1,101,27.9,89.4,18117
2024-03-06,C_12,10.5,120,22.2,77.4,29336
2024-03-07,C_12,9.8,92,23.9,81.8,19773
2024-03-08,C_12,10.0,82,23.2,90.5,18290
2024-03-09,C_12,9.1,92,21.4,96.8,27578
2024-03-10,C_12,10.7,107,21.6,79.5,28769
2024-03-11,C_12,10.3,90,27.3,76.5,17251
2024-03-12,C_12,10.4,90,26.9,87.8,28513
2024-03-13,C_12,9.7,100,21.6,72.0,19661
2024-03-14,C_12,8.2,100,27.0,91.4,25721
2024-03-15,C_12,7.1,86,21.7,91.1,29103
2024-03-16,C_12,10.7,96,25.0,80.6,19606
2024-03-17,C_12,9.3,127,20.7,96.8,24115
2024-03-18,C_12,8.2,93,27.0,85.1,21421
2024-03-19,C_12,7.6,112,20.4,89.4,18052
2024-03-20,C_12,10.3,90,24.4,76.3,23207
2024-03-21,C_12,10.3,92,26.2,82.5,26788
2024-03-22,C_12,10.3,80,20.9,95.9,25595
2024-03-23,C_12,9.6,113,23.2,76.4,19451
2024-03-24,C_12,8.5,88,20.3,81.7,19925
2024-03-25,C_12,8.2,92,25.5,79.5,27202
2024-03-26,C_12,7.0,116,22.5,74.5,17646
2024-03-27,C_12,10.3,109,24.5,78.7,24293
2024-03-28,C_12,7.3,120,27.5,77.0,26167
2024-03-29,C_12,9.5,124,22.4,97.7,24282
2024-03-30,C_12,9.0,116,20.4,92.2,17906
2024-03-31,C_12,9.1,126,25.4,79.5,16746
2024-04-01,C_12,10.7,86,26.3,92.9,19309
2024-04-02,C_12,7.1,93,27.7,70.7,24912
2024-04-03,C_12,10.1,127,21.3,85.8,15448
2024-04-04,C_12,7.2,85,23.1,77.5,18012
2024-04-05,C_12,7.2,113,26.8,73.4,26696
2024-04-06,C_12,8.7,95,26.5,96.5,16568
2024-04-07,C_12,7.3,116,25.0,76.0,26378
2024-04-08,C_12,10.2,115,22.2,94.7,18491
2024-04-09,C_12,9.1,125,22.3,82.4,25738
2024-04-10,C_12,7.1,85,21.0,70.4,27997
2024-04-11,C_12,7.2,87,27.4,92.0,27667
2024-04-12,C_12,9.5,103,21.4,87.9,22310
2024-04-13,C_12,10.2,82,24.6,80.3,21883
2024-04-14,C_12,8.8,83,24.7,78.4,29967
2024-04-15,C_12,9.2,111,23.0,72.2,20984
2024-04-16,C_12,10.2,80,22.8,98.2,24239
2024-04-17,C_12,9.4,113,25.3,84.8,27826
2024-04-18,C_12,7.9,124,23.1,72.6,22088
2024-04-19,C_12,9.5,88,22.0,96.1,28040
2024-04-20,C_12,9.5,91,23.2,78.4,27822
2024-04-21,C_12,9.9,89,26.5,76.1,19768
2024-04-22,C_12,9.5,89,27.7,78.4,16064
2024-04-23,C_12,10.9,129,25.1,86.9,18821
2024-04-24,C_12,7.8,123,26.3,72.2,23759
2024-04-25,C_12,10.8,127,24.3,84.5,16436
2024-04-26,C_12,9.2,102,25.0,96.9,27702
2024-04-27,C_12,9.7,85,27.9,75.6,27736
2024-04-28,C_12,7.4,103,23.5,79.9,27897
2024-04-29,C_12,8.5,103,20.5,81.9,25897
2024-04-30,C_12,10.1,100,27.7,87.6,21097
2024-05-01,C_12,9.8,121,26.3,97.6,29085
2024-05-02,C_12,7.2,110,23.2,81.8,17483
2024-05-03,C_12,9.2,126,27.9,72.1,22719
2024-05-04,C_12,7.4,120,22.8,80.4,19800
2024-05-05,C_12,11.0,109,23.0,75.7,21382
2024-05-06,C_12,10.6,113,24.9,89.6,28353
2024-05-07,C_12,7.1,97,22.2,70.9,19829
2024-05-08,C_12,10.4,91,25.6,78.8,26971
2024-05-09,C_12,10.7,114,21.2,86.4,28087
2024-05-10,C_12,8.4,86,20.9,78.3,21153
2024-05-11,C_12,9.9,120,24.3,86.5,17794
2024-05-12,C_12,8.8,119,24.4,73.4,25052
2024-05-13,C_12,9.6,104,20.9,98.3,26528
2024-05-14,C_12,8.4,85,27.7,78.7,22612
2024-05-15,C_12,8.3,80,24.6,97.7,29474
2024-05-16,C_12,8.7,125,21.2,79.8,25082
2024-05-17,C_12,7.6,95,22.5,93.5,28018
2024-05-18,C_12,10.3,127,26.4,77.4,27483
2024-05-19,C_12,8.4,83,24.2,90.1,16097
2024-05-20,C_12,8.6,108,21.5,79.7,16638
2024-05-21,C_12,10.6,117,20.8,85.3,24850
2024-05-22,C_12,9.0,126,23.4,90.2,24317
2024-05-23,C_12,9.2,107,22.7,87.7,23455
2024-05-24,C_12,10.8,101,25.2,87.3,26184
2024-05-25,C_12,10.5,87,27.4,72.0,28207
2024-05-26,C_12,7.7,111,22.0,77.5,15160
2024-05-27,C_12,8.9,112,26.8,87.2,24448
2024-05-28,C_12,10.9,92,27.4,70.5,29826
2024-05-29,C_12,8.5,106,27.2,77.5,20906
2024-05-30,C_12,8.5,97,27.6,76.9,28057
2024-05-31,C_12,7.8,97,26.7,77.5,23502
2024-06-01,C_12,7.5,92,24.7,86.1,23418
2024-06-02,C_12,10.0,101,23.3,87.5,23464
2024-06-03,C_12,10.1,93,23.9,97.3,22081
2024-06-04,C_12,10.9,90,27.0,81.6,19412
2024-06-05,C_12,10.1,118,22.4,97.8,25114
2024-06-06,C_12,8.0,129,21.3,89.6,18157
2024-06-07,C_12,7.2,101,21.1,97.4,17338
2024-06-08,C_12,10.9,115,26.6,95.0,20588
2024-06-09,C_12,8.4,96,26.1,90.6,29182
2024-06-10,C_12,8.2,111,24.0,80.7,16601
2024-06-11,C_12,10.6,93,22.2,77.2,20888
2024-06-12,C_12,9.3,121,25.4,76.7,18718
2024-06-13,C_12,7.9,108,20.3,98.6,20546
2024-06-14,C_12,10.6,85,24.5,98.8,25614
2024-06-15,C_12,11.0,129,23.2,91.7,16925
2024-06-16,C_12,7.3,83,27.8,96.5,23758
2024-06-17,C_12,10.4,90,24.1,97.6,17915
2024-06-18,C_12,8.6,124,24.4,85.3,21898
2024-06-19,C_12,9.1,119,25.7,88.9,23443
2024-06-20,C_12,10.7,89,23.9,82.6,20652
2024-06-21,C_12,10.9,107,21.8,82.6,25546
2024-06-22,C_12,8.0,90,24.3,71.2,18501
2024-06-23,C_12,7.9,114,27.6,83.0,27962
2024-06-24,C_12,7.3,94,23.3,90.2,25503
2024-06-25,C_12,9.2,87,25.4,82.7,25307
2024-06-26,C_12,7.1,99,27.8,96.2,22274
2024-06-27,C_12,8.6,129,26.6,80.0,16602
2024-06-28,C_12,7.3,100,25.3,74.0,26462
2024-01-01,C_13,10.0,101,24.5,76.5,24402
2024-01-02,C_13,7.8,93,24.7,72.5,24941
2024-01-03,C_13,8.4,127,23.9,88.6,21804
2024-01-04,C_13,10.9,108,25.9,96.5,26433
2024-01-05,C_13,9.4,129,25.9,80.5,17768
2024-01-06,C_13,10.2,95,23.4,86.6,23785
2024-01-07,C_13,8.1,127,21.0,89.3,24616
2024-01-08,C_13,7.8,113,24.2,82.4,22875
2024-01-09,C_13,10.1,89,23.1,97.1,29581
2024-01-10,C_13,9.7,86,21.1,80.9,16926
2024-01-11,C_13,9.7,104,27.9,73.8,15856
2024-01-12,C_13,9.2,106,23.0,74.3,20988
2024-01-13,C_13,9.3,94,25.0,96.7,23743
2024-01-14,C_13,9.9,111,23.9,99.6,22847
2024-01-15,C_13,8.1,107,21.1,78.7,19138
2024-01-16,C_13,8.4,88,20.4,74.3,26080
2024-01-17,C_13,10.5,86,25.0,84.5,19274
2024-01-18,C_13,8.2,95,22.0,91.3,24672
2024-01-19,C_13,9.2,105,21.9,88.4,29870
2024-01-20,C_13,9.8,114,27.7,98.5,15606
2024-01-21,C_13,11.0,96,23.7,94.5,23863
2024-01-22,C_13,8.7,102,20.2,96.1,26507
2024-01-23,C_13,8.7,87,22.7,86.3,20022
2024-01-24,C_13,10.4,81,24.7,79.8,15016
2024-01-25,C_13,10.2,110,22.6,91.1,28423
2024-01-26,C_13,9.9,111,20.2,83.2,20734
2024-01-27,C_13,8.9,108,23.6,78.6,17873
2024-01-28,C_13,8.3,82,20.8,74.6,22765
2024-01-29,C_13,9.4,87,25.0,85.8,25786
2024-01-30,C_13,10.5,81,25.0,87.8,20149
2024-01-31,C_13,10.5,110,20.3,87.1,20311
2024-02-01,C_13,7.4,128,22.3,73.5,17484
2024-02-02,C_13,8.7,116,23.3,87.1,21322
2024-02-03,C_13,8.9,99,24.4,75.1,23807
2024-02-04,C_13,10.9,108,22.4,89.9,21777
2024-02-05,C_13,9.7,96,22.3,82.9,18205
2024-02-06,C_13,8.6,89,27.9,95.5,26041
2024-02-07,C_13,7.1,120,20.3,93.3,19407
2024-02-08,C_13,9.3,101,27.9,91.7,18807
2024-02-09,C_13,7.4,85,20.4,91.0,25264
2024-02-10,C_13,10.3,122,22.3,86.8,29706
2024-02-11,C_13,10.0,113,23.9,71.8,23716
2024-02-12,C_13,8.8,110,21.1,89.7,29565
2024-02-13,C_13,8.7,91,21.1,84.0,18173
2024-02-14,C_13,10.6,91,22.1,84.1,16473
2024-02-15,C_13,8.2,95,27.8,81.4,25617
2024-02-16,C_13,8.0,104,23.0,97.9,28175
2024-02-17,C_13,10.8,101,24.5,77.5,29212
2024-02-18,C_13,10.2,106,25.6,79.5,26466
2024-02-19,C_13,10.3,103,25.9,98.9,18338
2024-02-20,C_13,7.8,91,25.5,94.3,25199
2024-02-21,C_13,7.6,97,22.7,70.4,19557
2024-02-22,C_13,7.1,124,20.9,97.2,17412
2024-02-23,C_13,7.9,126,22.3,76.8,17151
2024-02-24,C_13,10.1,95,21.7,91.2,18182
2024-02-25,C_13,8.0,83,21.1,86.6,23619
2024-02-26,C_13,9.9,91,20.2,86.1,23162
2024-02-27,C_13,8.0,128,27.5,91.5,19564
2024-02-28,C_13,8.6,112,27.4,76.2,16014
2024-02-29,C_13,10.9,101,20.4,74.8,16604
2024-03-01,C_13,8.0,97,21.4,89.6,15869
2024-03-02,C_13,8.5,127,21.1,78.7,21913
2024-03-03,C_13,8.2,112,22.2,99.2,17727
2024-03-04,C_13,7.4,106,21.6,83.5,17852
2024-03-05,C_13,9.0,121,27.6,73.3,24077
2024-03-06,C_13,8.5,98,20.7,90.6,17608
2024-03-07,C_13,9.8,127,21.7,79.2,16273
2024-03-08,C_13,10.3,93,20.6,74.5,22649
2024-03-09,C_13,9.2,104,27.8,82.7,27618
2024-03-10,C_13,7.1,113,27.3,98.9,16955
2024-03-11,C_13,9.5,103,25.7,82.3,23778
2024-03-12,C_13,7.2,117,23.4,80.4,23392
2024-03-13,C_13,9.5,102,21.5,83.3,19549
2024-03-14,C_13,9.7,84,21.8,70.4,26809
2024-03-15,C_13,7.8,123,23.5,74.0,24017
2024-03-16,C_13,10.3,115,26.1,95.5,23302
2024-03-17,C_13,10.6,103,22.1,99.3,23100
2024-03-18,C_13,10.3,115,22.5,74.7,17911
2024-03-19,C_13,8.2,84,24.8,86.1,27091
2024-03-20,C_13,9.3,118,21.9,99.0,24099
2024-03-21,C_13,10.7,85,24.7,74.7,20868
2024-03-22,C_13,8.3,124,23.1,75.6,20663
2024-03-23,C_13,10.3,115,20.3,97.8,28520
2024-03-24,C_13,7.0,124,23.2,91.2,26907
2024-03-25,C_13,7.0,83,27.4,74.6,26881
2024-03-26,C_13,10.0,89,22.3,81.8,29368
2024-03-27,C_13,10.0,80,22.6,71.7,15554
2024-03-28,C_13,10.2,100,20.5,83.0,25095
2024-03-29,C_13,10.7,119,24.9,93.3,23298
2024-03-30,C_13,7.5,118,26.8,86.6,18336
2024-03-31,C_13,7.9,116,22.8,89.4,21369
2024-04-01,C_13,10.6,82,21.9,79.8,17534
2024-04-02,C_13,7.7,126,27.7,74.8,17226
2024-04-03,C_13,9.7,110,26.0,70.4,18293
2024-04-04,C_13,9.1,106,24.5,94.6,24585
2024-04-05,C_13,7.3,96,22.4,89.1,25876
2024-04-06,C_13,8.1,102,21.8,76.9,26027
2024-04-07,C_13,9.1,92,25.7,82.6,15166
2024-04-08,C_13,10.4,126,24.2,94.0,25902
2024-04-09,C_13,9.8,106,24.2,86.2,18624
2024-04-10,C_13,9.5,99,20.6,79.0,17347
2024-04-11,C_13,9.0,125,24.1,78.0,16404
2024-04-12,C_13,8.2,92,26.6,76.5,21178
2024-04-13,C_13,7.5,123,27.6,94.7,29742
2024-04-14,C_13,8.6,103,20.9,87.5,24717
2024-04-15,C_13,7.1,120,25.0,91.3,27601
2024-04-16,C_13,7.8,82,24.5,95.8,28103
2024-04-17,C_13,8.7,122,27.1,99.6,28030
2024-04-18,C_13,8.7,89,26.0,77.5,17774
2024-04-19,C_13,7.2,80,27.7,75.4,24017
2024-04-20,C_13,9.4,128,27.7,83.9,24316
2024-04-21,C_13,9.2,92,21.8,71.1,23760
2024-04-22,C_13,7.3,93,25.8,93.8,28526
2024-04-23,C_13,10.8,112,24.2,96.5,25150
2024-04-24,C_13,7.4,81,21.7,90.6,18739
2024-04-25,C_13,10.4,81,21.6,78.0,29911
2024-04-26,C_13,7.0,118,20.6,73.7,25301
2024-04-27,C_13,10.5,120,26.4,81.5,23018
2024-04-28,C_13,7.1,110,22.6,95.0,19464
2024-04-29,C_13,10.0,83,26.9,80.4,28679
2024-04-30,C_13,8.4,113,24.9,71.0,22741
2024-05-01,C_13,10.0,98,25.4,78.2,27381
2024-05-02,C_13,8.6,116,22.3,99.7,22636
2024-05-03,C_13,7.3,88,23.7,90.3,23020
2024-05-04,C_13,10.1,103,23.3,97.0,28746
2024-05-05,C_13,7.3,92,21.9,93.2,22288
2024-05-06,C_13,10.7,123,26.7,86.2,29385
2024-05-07,C_13,7.2,109,25.0,74.5,19094
2024-05-08,C_13,8.9,98,20.3,80.5,17930
2024-05-09,C_13,9.9,120,26.6,87.5,15763
2024-05-10,C_13,8.6,89,20.8,96.1,29371
2024-05-11,C_13,7.9,121,23.2,78.1,28721
2024-05-12,C_13,10.0,123,24.6,73.6,26552
2024-05-13,C_13,10.1,93,20.1,86.8,18450
2024-05-14,C_13,10.7,119,25.2,75.3,25339
2024-05-15,C_13,8.5,127,25.3,88.3,18395
2024-05-16,C_13,9.0,128,25.2,77.9,27616
2024-05-17,C_13,8.5,99,21.3,76.9,18719
2024-05-18,C_13,8.0,83,22.0,82.0,19801
2024-05-19,C_13,10.0,117,22.0,87.8,23412
2024-05-20,C_13,8.4,123,27.7,86.4,29102
2024-05-21,C_13,8.7,129,20.5,77.3,16861
2024-05-22,C_13,8.6,118,23.4,96.7,25806
2024-05-23,C_13,9.9,84,27.0,73.3,28283
2024-05-24,C_13,10.7,121,26.2,71.2,24213
2024-05-25,C_13,9.7,111,26.6,88.1,15109
2024-05-26,C_13,8.9,85,27.8,73.7,27436
2024-05-27,C_13,10.1,93,23.1,85.1,21549
2024-05-28,C_13,9.6,85,22.5,98.6,27040
2024-05-29,C_13,7.2,93,20.2,91.0,23890
2024-05-30,C_13,7.4,91,21.2,88.5,20529
2024-05-31,C_13,7.2,106,24.5,87.2,23299
2024-06-01,C_13,8.8,105,21.3,75.4,23580
2024-06-02,C_13,10.3,91,25.9,83.0,23616
2024-06-03,C_13,8.3,87,20.3,80.3,17494
2024-06-04,C_13,8.5,89,22.1,98.6,26157
2024-06-05,C_13,10.6,95,25.6,77.3,28379
2024-06-06,C_13,10.3,105,22.0,84.1,25895
2024-06-07,C_13,9.7,87,25.8,98.1,25191
2024-06-08,C_13,8.1,120,28.0,93.7,22732
2024-06-09,C_13,7.5,124,26.4,98.9,20759
2024-06-10,C_13,7.1,108,22.7,88.2,26767
2024-06-11,C_13,7.4,99,27.2,80.0,16527
2024-06-12,C_13,8.2,96,20.4,94.8,27245
2024-06-13,C_13,9.2,98,25.8,78.7,17026
2024-06-14,C_13,7.3,96,20.2,74.9,25560
2024-06-15,C_13,7.5,118,21.4,91.2,25958
2024-06-16,C_13,7.7,80,27.9,89.2,16855
2024-06-17,C_13,9.5,108,22.9,96.4,29915
2024-06-18,C_13,9.5,93,26.6,98.9,23638
2024-06-19,C_13,9.2,96,23.0,95.7,16597
2024-06-20,C_13,8.0,92,26.7,71.8,23401
2024-06-21,C_13,8.5,108,27.7,89.9,15848
2024-06-22,C_13,7.4,113,23.5,93.5,20958
2024-06-23,C_13,7.9,106,24.5,99.5,29705
2024-06-24,C_13,10.6,125,25.0,81.2,29252
2024-06-25,C_13,10.9,112,27.5,75.1,28875
2024-06-26,C_13,9.6,108,22.1,95.6,24843
2024-06-27,C_13,10.7,116,24.9,79.5,25108
2024-06-28,C_13,9.6,118,22.6,87.9,18529
2024-01-01,C_14,7.9,124,27.5,72.3,25149
2024-01-02,C_14,9.4,113,22.4,71.3,28081
2024-01-03,C_14,9.1,99,21.6,74.9,29835
2024-01-04,C_14,7.0,86,22.1,70.9,15208
2024-01-05,C_14,10.3,112,22.6,92.0,28444
2024-01-06,C_14,9.8,114,23.8,77.5,22548
2024-01-07,C_14,9.6,108,20.6,81.1,23624
2024-01-08,C_14,7.3,91,20.4,94.7,17656
2024-01-09,C_14,8.4,84,22.3,73.4,20850
2024-01-10,C_14,10.7,91,22.4,95.1,17436
2024-01-11,C_14,10.5,108,20.9,89.2,27870
2024-01-12,C_14,8.1,114,23.2,80.3,27719
2024-01-13,C_14,7.6,99,22.3,73.5,20393
2024-01-14,C_14,8.8,116,20.2,72.7,27638
2024-01-15,C_14,8.4,80,27.1,80.1,15133
2024-01-16,C_14,9.7,95,27.1,74.2,22233
2024-01-17,C_14,10.9,109,21.7,78.0,15638
2024-01-18,C_14,8.5,88,21.3,71.6,16228
2024-01-19,C_14,7.2,121,24.4,87.9,26561
2024-01-20,C_14,10.6,89,25.0,74.4,27404
2024-01-21,C_14,7.2,92,27.7,92.7,19019
2024-01-22,C_14,10.8,127,23.0,76.5,24482
2024-01-23,C_14,9.7,99,24.9,93.9,29105
2024-01-24,C_14,10.8,108,27.0,75.7,17196
2024-01-25,C_14,7.8,83,23.6,91.6,24895
2024-01-26,C_14,7.2,125,21.0,80.0,29135
2024-01-27,C_14,9.0,128,23.0,87.5,25418
2024-01-28,C_14,8.8,107,21.1,71.2,25387
2024-01-29,C_14,8.3,116,20.1,84.9,27752
2024-01-30,C_14,10.8,92,26.0,74.5,15975
2024-01-31,C_14,10.3,82,21.9,84.6,29904
2024-02-01,C_14,9.6,116,20.0,74.2,21121
2024-02-02,C_14,7.7,127,27.0,83.1,16028
2024-02-03,C_14,9.9,98,23.6,73.3,15525
2024-02-04,C_14,9.9,107,21.9,76.6,17327
2024-02-05,C_14,8.7,98,22.1,87.9,17546
2024-02-06,C_14,10.7,96,21.9,99.3,15835
2024-02-07,C_14,7.7,97,21.6,83.5,17483
2024-02-08,C_14,8.1,97,26.7,90.6,26055
2024-02-09,C_14,7.3,102,21.4,86.2,28527
2024-02-10,C_14,10.2,119,24.5,85.0,17734
2024-02-11,C_14,9.5,129,20.6,71.9,24730
2024-02-12,C_14,8.3,88,27.6,74.3,25102
2024-02-13,C_14,7.7,108,24.8,96.5,22304
2024-02-14,C_14,7.2,121,27.2,82.3,19049
2024-02-15,C_14,7.7,108,23.2,88.4,29947
2024-02-16,C_14,8.8,81,26.5,85.8,25834
2024-02-17,C_14,8.0,96,26.8,81.4,24495
2024-02-18,C_14,8.0,124,25.6,81.6,23323
2024-02-19,C_14,10.5,110,20.7,86.7,15392
2024-02-20,C_14,9.1,107,20.1,74.2,27768
2024-02-21,C_14,9.9,122,21.3,81.6,26776
2024-02-22,C_14,7.1,127,20.9,83.4,25867
2024-02-23,C_14,8.5,118,25.8,99.6,29322
2024-02-24,C_14,8.9,109,24.5,80.5,17466
2024-02-25,C_14,7.7,114,24.2,89.3,16225
2024-02-26,C_14,7.5,127,22.0,74.1,29987
2024-02-27,C_14,10.5,99,21.2,72.0,17705
2024-02-28,C_14,10.8,95,21.7,96.1,15461
2024-02-29,C_14,7.3,113,23.2,91.9,24993
2024-03-01,C_14,8.4,93,25.9,79.5,26465
2024-03-02,C_14,10.8,105,22.0,85.1,18985
2024-03-03,C_14,7.3,99,25.6,74.1,15151
2024-03-04,C_14,9.6,121,23.9,91.2,25461
2024-03-05,C_14,10.9,103,27.1,72.1,27366
2024-03-06,C_14,10.9,122,21.9,92.7,28511
2024-03-07,C_14,8.9,97,23.6,86.4,16785
2024-03-08,C_14,7.7,122,20.8,78.4,21242
2024-03-09,C_14,7.8,88,22.7,95.9,23145
2024-03-10,C_14,10.6,98,24.1,99.6,29312
2024-03-11,C_14,10.6,99,25.9,77.6,21356
2024-03-12,C_14,9.4,121,21.6,94.2,22310
2024-03-13,C_14,10.1,109,21.7,92.5,21845
2024-03-14,C_14,10.0,105,25.1,92.4,18460
2024-03-15,C_14,9.6,110,23.1,98.7,16836
2024-03-16,C_14,10.3,114,23.9,84.6,24589
2024-03-17,C_14,9.7,82,26.7,90.2,24267
2024-03-18,C_14,9.1,119,24.0,94.7,20743
2024-03-19,C_14,7.9,108,25.2,84.4,21278
2024-03-20,C_14,10.0,85,25.3,84.4,27698
2024-03-21,C_14,8.9,80,26.4,79.6,25200
2024-03-22,C_14,8.2,103,25.1,93.4,16493
2024-03-23,C_14,10.2,117,20.5,90.6,24327
2024-03-24,C_14,9.8,113,22.7,83.5,16548
2024-03-25,C_14,10.7,86,27.9,82.6,23976
2024-03-26,C_14,7.7,90,21.6,72.2,20163
2024-03-27,C_14,9.6,90,24.7,70.2,24612
2024-03-28,C_14,8.0,115,26.7,85.9,29297
2024-03-29,C_14,10.6,99,24.7,82.5,20704
2024-03-30,C_14,7.4,95,23.0,93.9,21404
2024-03-31,C_14,9.6,84,20.6,86.3,28030
2024-04-01,C_14,10.2,103,22.9,98.1,21688
2024-04-02,C_14,8.4,109,21.5,75.9,25627
2024-04-03,C_14,10.8,109,27.7,99.7,26673
2024-04-04,C_14,10.4,118,25.7,78.9,18651
2024-04-05,C_14,8.2,127,26.0,89.3,17063
2024-04-06,C_14,7.0,126,23.5,85.1,17020
2024-04-07,C_14,8.2,116,20.9,80.8,19757
2024-04-08,C_14,8.1,112,22.1,74.2,20923
2024-04-09,C_14,10.6,99,22.1,74.0,25341
2024-04-10,C_14,10.9,101,23.9,91.3,22353
2024-04-11,C_14,7.3,120,23.7,81.3,24142
2024-04-12,C_14,8.9,100,23.5,98.8,23216
2024-04-13,C_14,9.2,116,24.0,79.8,28904
2024-04-14,C_14,7.4,106,27.9,99.5,23209
2024-04-15,C_14,8.5,117,22.4,76.2,27017
2024-04-16,C_14,8.3,114,24.9,73.1,15569
2024-04-17,C_14,9.1,117,21.9,79.4,20112
2024-04-18,C_14,9.6,119,23.7,96.6,16355
2024-04-19,C_14,9.8,85,21.6,85.7,23056
2024-04-20,C_14,7.5,111,24.5,74.1,24784
2024-04-21,C_14,10.3,95,22.1,76.1,15830
2024-04-22,C_14,9.7,107,20.3,79.3,20131
2024-04-23,C_14,10.6,95,26.5,87.7,26274
2024-04-24,C_14,8.8,106,21.0,80.0,29220
2024-04-25,C_14,10.6,82,22.9,92.4,29498
2024-04-26,C_14,10.5,128,23.8,88.5,20402
2024-04-27,C_14,8.8,100,23.5,96.2,29040
2024-04-28,C_14,8.5,117,25.8,85.0,24063
2024-04-29,C_14,10.7,117,24.8,79.9,15834
2024-04-30,C_14,9.9,109,22.4,99.9,26504
2024-05-01,C_14,10.7,101,20.4,80.7,19952
2024-05-02,C_14,10.2,98,26.1,82.9,26308
2024-05-03,C_14,9.4,110,22.8,94.3,15969
2024-05-04,C_14,7.5,99,27.1,72.7,15592
2024-05-05,C_14,8.2,126,23.2,81.6,15254
2024-05-06,C_14,10.9,98,25.7,72.6,25306
2024-05-07,C_14,8.3,81,27.5,74.2,26157
2024-05-08,C_14,7.4,119,25.2,70.1,17661
2024-05-09,C_14,9.8,118,23.3,70.3,23794
2024-05-10,C_14,9.9,106,24.5,81.4,24257
2024-05-11,C_14,8.1,87,24.3,94.3,29099
2024-05-12,C_14,8.2,124,24.7,87.6,16839
2024-05-13,C_14,8.9,106,21.2,89.0,20905
2024-05-14,C_14,7.1,94,25.6,85.6,17431
2024-05-15,C_14,10.2,91,21.2,94.6,22756
2024-05-16,C_14,8.3,126,20.1,96.4,20353
2024-05-17,C_14,10.4,93,25.0,95.5,15965
2024-05-18,C_14,10.2,86,20.9,94.4,16737
2024-05-19,C_14,9.6,96,26.2,75.5,15484
2024-05-20,C_14,8.3,105,26.9,87.8,22941
2024-05-21,C_14,9.1,116,27.6,87.5,27326
2024-05-22,C_14,8.8,99,25.3,85.8,23202
2024-05-23,C_14,8.4,89,23.9,84.4,27911
2024-05-24,C_14,10.4,98,22.8,72.7,27696
2024-05-25,C_14,8.9,97,23.9,73.1,21251
2024-05-26,C_14,10.3,109,21.5,97.1,17027
2024-05-27,C_14,7.4,109,22.8,88.9,20213
2024-05-28,C_14,7.6,104,25.7,77.9,22990
